"Country","Year","Daily_Cigarettes","Total_Smokers","Total_Female_Smokers","Total_Male_Smokers","Population","Continent","Rank","GDP","Deaths"
"Gabon",2007,21.5,91407,12264,79143,1472565,"Africa",122,8458.3091787108,57.343746
"Gabon",2008,22.299999,95233,12672,82561,1518538,"Africa",122,10254.1719573595,57.68228
"Gabon",2009,23.200001,99201,13096,86105,1568925,"Africa",120,7721.01895290081,57.024887
"Gabon",2010,23.799999,102975,13509,89466,1624146,"Africa",120,8849.32260799167,55.512253
"Gabon",2011,24.299999,106547,13917,92630,1684629,"Africa",121,10809.6849503904,54.75616
"Gabon",2012,24.700001,109938,14309,95628,1749677,"Africa",122,9813.50574650818,53.772324
"Georgia",1990,23.700001,929738,112198,817540,4802000,"Asia",50,1614.64822649407,151.77219
"Georgia",1993,23.5,888547,107713,780833,4911100,"Asia",53,547.334893087623,145.22331
"Georgia",1994,23.6,874245,106420,767825,4836076,"Asia",52,519.857581188288,145.44815
"Georgia",1995,23.9,863561,105429,758132,4657722,"Asia",50,578.344609852583,135.19702
"Georgia",1996,24.299999,856535,104830,751705,4491699,"Asia",47,689.05944138472,128.64
"Georgia",1997,24.6,852601,102527,750074,4349913,"Asia",45,807.032285752352,130.38628
"Georgia",1998,25,850485,100632,749853,4243607,"Asia",41,851.52595816837,133.0643
"Georgia",1999,25.4,848029,98839,749190,4157192,"Asia",39,673.54343867503,133.46481
"Georgia",2000,25.799999,842223,95014,747210,4077131,"Asia",35,749.908534993961,133.75146
"Georgia",2001,26.1,835385,91469,743916,4014373,"Asia",30,801.990413888373,132.5542
"Georgia",2002,26.299999,828200,88474,739726,3978515,"Asia",26,853.516453713318,137.12581
"Georgia",2003,26.4,821534,86043,735491,3951736,"Asia",25,1010.0079801313,137.14053
"Georgia",2004,26.4,817940,84864,733076,3927340,"Asia",26,1305.04748557208,136.4927
"Georgia",2005,26.200001,815672,83937,731735,3902469,"Asia",27,1642.76093756395,131.46396
"Georgia",2006,25.9,814078,83184,730895,3880347,"Asia",26,1996.05712927664,129.51305
"Georgia",2007,25.5,813810,82576,731234,3860158,"Asia",27,2635.35388202963,127.583496
"Georgia",2008,25.1,814425,81959,732466,3848449,"Asia",24,3324.73587905411,128.52188
"Georgia",2009,24.700001,816909,81364,735546,3814419,"Asia",22,2822.66743023352,129.38765
"Georgia",2010,24.299999,819116,80921,738195,3786695,"Asia",19,3233.29594347421,129.71786
"Georgia",2011,24,817853,80727,737126,3756441,"Asia",19,4021.74330617286,127.3959
"Georgia",2012,23.799999,815755,80802,734953,3728874,"Asia",19,4421.81824228013,122.423065
"Germany",1990,19.799999,19498500,7902633,11595867,79433029,"Europe",15,22303.9613266628,143.13919
"Germany",1991,20,19076382,7677397,11398985,80013896,"Europe",17,23357.757725073,139.5844
"Germany",1992,20.299999,18655820,7444559,11211261,80624598,"Europe",25,26438.2303888417,135.15256
"Germany",1993,20.6,18334979,7268279,11066699,81156363,"Europe",30,25522.6295733618,132.79893
"Germany",1994,21,17921336,7090583,10830752,81438348,"Europe",31,27076.60675014,129.00044
"Germany",1995,21.299999,17535172,6968405,10566767,81678051,"Europe",35,31658.3493789135,125.401825
"Germany",1996,21,17697001,7134947,10562053,81914831,"Europe",33,30485.8665482279,121.8827
"Germany",1997,20.4,17981382,7391259,10590124,82034771,"Europe",29,26964.0494672673,117.41765
"Germany",1998,20,18092292,7557979,10534312,82047195,"Europe",27,27289.0593603191,113.04395
"Germany",1999,19.799999,18048379,7650278,10398101,82100243,"Europe",25,26725.9152182573,109.12336
"Germany",2000,19.700001,17762305,7631710,10130594,82211508,"Europe",25,23635.9292203977,105.66512
"Germany",2001,19.6,17374677,7536317,9838360,82349925,"Europe",27,23607.8828553922,102.20052
"Germany",2002,19.6,16989931,7396288,9593643,82488495,"Europe",30,25077.7290759602,100.51086
"Germany",2003,19.6,16618063,7203451,9414611,82534176,"Europe",34,30243.5765296979,98.45125
"Germany",2004,19.1,16592229,7153496,9438733,82516260,"Europe",31,34044.0536341248,93.80776
"Germany",2005,18.5,16664869,7153244,9511625,82469422,"Europe",31,34507.3688142332,90.95019
"Germany",2006,17.9,16614445,7124004,9490441,82376451,"Europe",30,36323.4477421822,88.45461
"Germany",2007,17.299999,16489354,7077051,9412304,82266372,"Europe",30,41587.2128984264,86.75596
"Germany",2008,16.799999,16330138,7020050,9310087,82110097,"Europe",30,45427.151677489,85.48934
"Germany",2009,16.4,16219781,6973333,9246449,81902307,"Europe",31,41485.9016495139,84.25111
"Germany",2010,16,16082376,6928572,9153804,81776930,"Europe",31,41531.9341978689,82.30128
"Germany",2011,15.5,15959462,6901532,9057930,80274983,"Europe",32,46644.776027968,80.43108
"Germany",2012,15.1,15844341,6881856,8962485,80425823,"Europe",32,43858.3630551076,79.22279
"Ghana",1990,15.1,398791,43993,354798,14773274,"Africa",160,398.637081088931,57.98354
"Ghana",1991,14.6,410350,45237,365113,15207360,"Africa",160,433.773264764704,55.634983
"Ghana",1992,14.1,422257,46511,375745,15653345,"Africa",158,409.746389786379,53.494015
"Ghana",1993,13.6,434689,47828,386861,16106756,"Africa",158,370.419454924392,51.063942
"Ghana",1994,13.2,447500,49168,398332,16561677,"Africa",158,328.744526865007,49.331615
"Ghana",1995,12.9,460703,50534,410169,17014058,"Africa",159,379.987984916879,47.764206
"Ghana",1996,12.6,474068,51832,422236,17462504,"Africa",159,397.135754957028,46.4616
"Ghana",1997,12.5,480343,52148,428195,17908977,"Africa",159,384.7963283302,45.952953
"Ghana",1998,12.4,487533,52468,435065,18357159,"Africa",159,407.523237017857,44.7072
"Ghana",1999,12.4,495390,52915,442476,18812369,"Africa",159,410.334011559612,44.09835
"Ghana",2000,12.4,503576,53551,450024,19278850,"Africa",159,258.471039929679,43.564705
"Ghana",2001,12.5,510823,53678,457146,19756929,"Africa",160,269.014984764581,43.067825
"Ghana",2002,12.6,517536,54160,463377,20246376,"Africa",160,304.564635977066,42.721313
"Ghana",2003,12.8,523528,55087,468441,20750308,"Africa",160,367.821362113662,42.15473
"Ghana",2004,13.3,522565,57422,465143,21272328,"Africa",160,417.508066727662,41.733433
"Ghana",2005,13.8,521837,60312,461525,21814648,"Africa",160,492.54405617264,41.393616
"Ghana",2006,14.2,522515,63639,458875,22379057,"Africa",160,913.393849309942,41.31443
"Ghana",2007,14.7,524840,66941,457899,22963946,"Africa",160,1081.16631826269,40.92106
"Ghana",2008,15,533506,67744,465762,23563832,"Africa",160,1217.06443549146,40.40786
"Ghana",2009,15.2,546913,70458,476455,24170943,"Africa",160,1077.66205832571,40.117584
"Ghana",2010,15.3,563602,73029,490572,24779614,"Africa",160,1299.34521164062,39.789665
"Ghana",2011,15.2,582741,75416,507325,25387713,"Africa",159,1549.46271883345,39.463436
"Ghana",2012,15.1,603954,77696,526259,25996454,"Africa",158,1587.56093185809,39.120846
"Greece",1990,25.4,3332887,1103981,2228907,10196792,"Europe",1,9600.18523506603,137.36276
"Greece",1991,25,3368896,1127346,2241550,10319927,"Europe",1,10188.3697801238,138.53543
"Greece",1992,24.6,3401324,1143770,2257554,10399061,"Europe",1,11176.4584190614,139.80829
"Greece",1993,24.299999,3448001,1162238,2285763,10460415,"Europe",1,10401.9830146096,138.46555
"Greece",1994,24.1,3488026,1179209,2308816,10512922,"Europe",1,11091.2838472779,138.1021
"Greece",1995,23.9,3509840,1196593,2313247,10562153,"Europe",1,12959.3242908115,138.21002
"Greece",1996,23.9,3524635,1217733,2306902,10608800,"Europe",1,13749.1151120679,137.34207
"Greece",1997,23.9,3532833,1246296,2286536,10661259,"Europe",1,13427.8325055002,135.46025
"Greece",1998,23.799999,3554714,1282041,2272673,10720509,"Europe",1,13472.1376092623,135.56511
"Greece",1999,23.799999,3592498,1325522,2266976,10761698,"Europe",2,13245.1894436119,135.5712
"Greece",2000,23.9,3625380,1370935,2254445,10805808,"Europe",2,12042.9537140472,134.23244
"Greece",2001,24.1,3662629,1417189,2245440,10862132,"Europe",2,12538.1788690276,131.83022
"Greece",2002,24.200001,3707718,1463764,2243954,10902022,"Europe",2,14110.3133652111,128.98224
"Greece",2003,24.4,3722198,1494389,2227809,10928070,"Europe",1,18477.5783602862,127.332886
"Greece",2004,24.5,3730818,1522090,2208728,10955141,"Europe",1,21955.1041364941,125.08749
"Greece",2005,24.4,3755221,1553191,2202030,10987314,"Europe",1,22551.7357667365,122.380684
"Greece",2006,24.200001,3741235,1569113,2172121,11020362,"Europe",1,24801.1577837357,119.802574
"Greece",2007,23.700001,3709871,1580154,2129716,11048473,"Europe",1,28827.3263926878,120.65715
"Greece",2008,23.1,3665742,1586995,2078747,11077841,"Europe",1,31997.2820241039,116.9156
"Greece",2009,22.5,3617641,1590353,2027287,11107017,"Europe",1,29710.970232488,115.06004
"Greece",2010,22,3538581,1574957,1963624,11121341,"Europe",1,26690.6074159782,112.0779
"Greece",2011,21.5,3460576,1548718,1911859,11104899,"Europe",1,25450.5341194438,112.276985
"Greece",2012,21,3374784,1516672,1858111,11045011,"Europe",1,21914.2517286273,112.19991
"Grenada",1990,20.200001,5426,1407,4019,96328,"North America",129,2886.99820366833,72.65294
"Grenada",1991,20.6,5512,1431,4081,96462,"North America",130,3117.88983111369,70.79636
"Grenada",1992,21,5623,1467,4156,97161,"North America",129,3192.2319083217,69.976326
"Grenada",1993,21.4,5748,1512,4236,98234,"North America",129,3153.81828272477,69.2144
"Grenada",1994,21.700001,5875,1559,4316,99345,"North America",128,3272.55337273959,67.66556
"Grenada",1995,22.1,5990,1603,4386,100286,"North America",128,3411.9669596805,65.37139
"Grenada",1996,22.299999,6090,1643,4447,101003,"North America",128,3632.67867731101,62.25587
"Grenada",1997,23.299999,6020,1599,4421,101567,"North America",129,3861.39782205433,60.179245
"Grenada",1998,24.200001,5985,1563,4422,102023,"North America",130,4370.61831736562,59.08782
"Grenada",1999,25,5989,1539,4450,102429,"North America",131,4705.79006307169,61.721977
"Grenada",2000,25.700001,6028,1528,4500,102837,"North America",131,5056.97725886957,61.58021
"Grenada",2001,26,6093,1524,4569,103242,"North America",130,5041.01223518709,61.2664
"Grenada",2002,26.200001,6182,1527,4655,103636,"North America",127,5213.79564944542,61.297333
"Grenada",2003,26.299999,6293,1533,4760,104003,"North America",126,5682.70537780071,61.095837
"Grenada",2004,26.200001,6404,1541,4863,104346,"North America",122,5741.65365795136,61.09775
"Grenada",2005,26.200001,6521,1549,4973,104658,"North America",121,6645.98554869724,59.292652
"Grenada",2006,26,6633,1556,5076,104938,"North America",121,6658.22358599046,57.673378
"Grenada",2007,25.799999,6749,1566,5183,105183,"North America",121,7212.98681909237,56.956554
"Grenada",2008,25.5,6863,1576,5287,105457,"North America",118,7832.34908101916,56.655678
"Grenada",2009,25,6968,1585,5383,105787,"North America",118,7290.83493771026,55.955605
"Grenada",2010,24.5,7070,1596,5474,106227,"North America",118,7258.16656084855,55.362137
"Grenada",2011,24.1,7162,1605,5557,106786,"North America",118,7291.74166956273,53.984028
"Grenada",2012,23.6,7245,1613,5632,107452,"North America",118,7444.08907474276,49.68416
"Guatemala",1990,9.8000002,411008,57856,353152,9050115,"North America",148,845.306962105181,76.652626
"Guatemala",1991,9.8999996,422417,59615,362802,9296814,"North America",147,1011.75496628105,79.335464
"Guatemala",1992,10,434323,61487,372836,9544055,"North America",146,1093.96290835701,80.31059
"Guatemala",1993,10.1,446590,63488,383102,9790619,"North America",146,1164.374025081,79.57674
"Guatemala",1994,10.2,458261,65410,392851,10037522,"North America",146,1293.47019794619,76.52214
"Guatemala",1995,10.3,470320,67350,402970,10286786,"North America",146,1424.68254256258,68.330894
"Guatemala",1996,10.4,483187,69353,413834,10536942,"North America",146,1487.60765839974,63.774895
"Guatemala",1997,10.6,489054,70450,418605,10788362,"North America",146,1649.00160206099,64.08472
"Guatemala",1998,10.7,495724,71625,424100,11046215,"North America",146,1755.84958223191,63.87423
"Guatemala",1999,10.9,501535,72642,428893,11311078,"North America",146,1619.51073552531,60.967754
"Guatemala",2000,11.1,506277,73518,432759,11589761,"North America",147,1664.29895827045,59.00056
"Guatemala",2001,11.3,509148,74227,434921,11871565,"North America",148,1550.36036555447,57.402225
"Guatemala",2002,11.5,509286,74820,434466,12147518,"North America",148,1682.99450068936,54.089943
"Guatemala",2003,12.3,484880,73499,411381,12415334,"North America",153,1737.87928692973,52.324448
"Guatemala",2004,12.5,482488,73922,408567,12682108,"North America",153,1859.098363351,51.010468
"Guatemala",2005,12.6,482884,74533,408351,12948292,"North America",153,2068.50012859333,49.31956
"Guatemala",2006,12.6,485625,75243,410382,13213330,"North America",154,2251.08796275499,47.64348
"Guatemala",2007,12.5,490791,76153,414638,13477017,"North America",154,2490.74912665208,45.613983
"Guatemala",2008,12.2,498523,77402,421122,13739299,"North America",154,2802.46196190125,44.092552
"Guatemala",2009,11.9,511385,79777,431608,14000190,"North America",154,2651.81712283814,43.5215
"Guatemala",2010,11.5,526434,82678,443756,14259687,"North America",154,2852.54732650116,43.054337
"Guatemala",2011,11,543624,85922,457702,14521515,"North America",153,3228.0457411296,42.29262
"Guatemala",2012,10.5,562527,89364,473162,14781942,"North America",151,3355.03691881272,41.313137
"Guinea",1990,2.0999999,226631,26315,200317,6352282,"Africa",157,419.809870822721,70.275314
